step,elapsed_s,reward,avg_reward_50,loss,epsilon,buffer
80,136.7,23.023084610700607,33.9867423210144,1.0181874,0.9799818843490512,3240.0
81,140.5,37.526555484533304,33.96436571204661,1.0221544,0.9797372679373381,3280.0
82,142.0,32.15403586626053,33.66576337516307,1.0230648999999998,0.9794927125851096,3320.0
83,143.1,38.208627086877826,33.736659314036366,1.0255694000000002,0.9792482182771246,3360.0
84,144.3,39.075981712341296,33.51212035822868,1.028704,0.9790037849981457,3400.0
85,145.4,33.13253523111342,33.486617711663236,1.0340683000000002,0.9787594127329391,3440.0
86,146.6,41.87903134822844,33.60518212640285,1.0377922000000002,0.978515101466275,3480.0
87,147.7,32.09352524280548,33.706807352066036,1.0436106,0.9782708511829273,3520.0
88,149.8,24.186769008636468,33.380400774240485,1.0423431,0.978026661867674,3560.0
89,152.8,44.47865221500396,33.64704715430736,1.0427985,0.9777825335052963,3600.0
90,154.4,44.191365063190446,33.996230973958966,1.0463958,0.9775384660805798,3640.0
91,156.0,34.05380082726478,34.22151878476142,1.0488653,0.9772944595783136,3680.0
92,158.1,30.87723109126091,34.07474550437926,1.054569,0.9770505139832907,3720.0
93,160.3,33.64275833964347,34.44463447153567,1.0604601,0.9768066292803078,3760.0
94,163.9,30.226846623420705,34.277951524615276,1.0660835,0.9765628054541655,3800.0
95,165.3,42.67472671270368,34.26249097430705,1.0646696000000002,0.976319042489668,3840.0
96,167.1,27.23414266109466,34.05923543691634,1.0674499,0.9760753403716236,3880.0
97,168.4,23.662439155578614,33.67238943564891,1.0678188,0.9758316990848441,3920.0
98,170.3,21.020429044961922,33.80635257303713,1.0755367999999998,0.9755881186141453,3960.0
99,172.6,35.71048271059989,34.02482647669315,1.0816679999999999,0.9753445989443467,4000.0
100,175.0,32.356742751598354,34.213531733036035,1.0817046000000001,0.9751011400602714,4040.0
101,179.4,37.66357411146162,34.20771901357173,1.0882421999999998,0.9748577419467467,4080.0
102,182.6,19.92237588763237,33.853118010640145,1.0907184,0.9746144045886034,4120.0
103,184.7,39.018068081140505,33.66410419833659,1.0929197000000002,0.9743711279706762,4160.0
104,185.7,41.75256711244581,33.64782871758937,1.0921710000000002,0.9741279120778034,4200.0
105,187.0,35.236681532859805,33.51738295483589,1.0976847000000003,0.9738847568948273,4240.0
106,188.0,34.770321542024604,33.47916131150723,1.1015834,0.973641662406594,4280.0
107,190.5,50.57248795032501,33.872290153026576,1.1020917,0.9733986285979532,4320.0
108,192.2,22.768029057979582,33.77883231043815,1.101018,0.9731556554537585,4360.0
109,194.7,32.454142171144476,33.63455376970767,1.0973947,0.9729127429588672,4400.0
110,196.7,30.69138125777245,33.76992939984798,1.0949962999999998,0.9726698910981405,4440.0
111,197.9,44.629216492176035,34.048195485472675,1.0921979,0.9724270998564434,4480.0
112,199.6,31.387014800310133,33.811963509917256,1.0919197,0.9721843692186444,4520.0
113,200.8,16.537467509508133,33.26262935566901,1.0895082,0.971941699169616,4560.0
114,203.2,28.0415563583374,32.88929229223728,1.0935253,0.9716990896942346,4600.0
115,205.2,24.64714161157608,32.84516251301765,1.0925863000000002,0.9714565407773801,4640.0
116,207.0,37.026158779859536,32.817503743529315,1.0891023999999998,0.9712140524039362,4680.0
117,207.7,31.662370222806928,32.83506360566615,1.0947916,0.9709716245587906,4720.0
118,209.7,31.111609673500052,32.82575724089145,1.0958709999999998,0.9707292572268347,4760.0
119,211.7,21.46227746009826,32.43110414385795,1.0993711,0.9704869503929634,4800.0
120,214.0,38.892819476127606,32.52699736011027,1.1073739999999999,0.9702447040420757,4840.0
121,215.0,33.87776033878326,32.456242167234414,1.1089451,0.9700025181590743,4880.0
122,216.1,40.935607129335395,32.803971045851696,1.1080825,0.9697603927288656,4920.0
123,218.1,34.42879909873008,32.99209408569335,1.1123088,0.9695183277363597,4960.0
124,219.4,24.6405138015747,32.79379220497607,1.1118082999999999,0.9692763231664706,5000.0
125,221.3,38.94943626523017,32.86330400574207,1.1142787,0.969034379004116,5040.0
126,223.1,19.6876698255539,32.52289520215987,1.1167243,0.9687924952342175,5080.0
127,224.3,36.63372992873192,32.72316880333423,1.1138801,0.9685506718417002,5120.0
128,225.6,27.64761307835579,32.558257397294035,1.1126848,0.9683089088114931,5160.0
129,226.8,46.58891866207123,33.10094144010543,1.1131012,0.968067206128529,5200.0
130,228.7,32.51045007109642,33.29068874931335,1.1138826,0.9678255637777445,5240.0
131,230.2,26.722489333152765,33.07460742628573,1.1156712,0.9675839817440799,5280.0
132,231.5,27.595747900009158,32.98344166696071,1.1163762,0.9673424600124791,5320.0
133,232.6,30.152299505472175,32.82231511533259,1.1186284,0.9671009985678901,5360.0
134,234.6,39.751175487041465,32.8358189908266,1.1188727,0.9668595973952644,5400.0
135,236.7,32.42452320754528,32.82165875035523,1.1161792,0.9666182564795572,5440.0
136,238.0,24.24516037106513,32.46898133081197,1.1183183,0.9663769758057277,5480.0
137,239.3,41.33973885178564,32.65390560299157,1.1188444,0.9661357553587386,5520.0
138,240.5,42.38394313454628,33.017849085509766,1.1204928000000003,0.9658945951235567,5560.0
139,241.4,41.56903308629989,32.95965670293569,1.1216313,0.9656534950851522,5600.0
140,242.2,38.80177330374718,32.851864867746826,1.1228635,0.9654124552284993,5640.0
141,243.5,32.2708119392395,32.816205089986326,1.1248017,0.9651714755385756,5680.0
142,244.6,15.85557366013527,32.5157719413638,1.1280504,0.964930556000363,5720.0
143,245.8,24.928599756956103,32.34148876971006,1.1262115000000004,0.9646896965988467,5760.0
144,247.1,28.660897696018218,32.31016979116201,1.1288557000000001,0.9644488973190157,5800.0
145,248.6,30.649813663959495,32.06967153018713,1.1318198,0.9642081581458629,5840.0
146,250.8,25.06670091152191,32.026322695195674,1.1322411,0.963967479064385,5880.0
147,252.3,34.08978016376495,32.2348695153594,1.1348006,0.9637268600595821,5920.0
148,253.6,42.37710913419724,32.66200311714411,1.1349193000000002,0.9634863011164584,5960.0
149,254.7,27.807168650627126,32.50393683594465,1.1330954000000002,0.9632458022200218,6000.0
150,256.0,31.471306055784222,32.48622810202837,1.1334796999999999,0.9630053633552836,6040.0
151,257.1,35.96687746047973,32.45229416900873,1.1296384,0.9627649845072593,6080.0
152,258.6,26.596404761075974,32.5857747464776,1.1266105,0.962524665660968,6120.0
153,263.4,36.184770345687866,32.52910879176855,1.1269297,0.9622844068014322,6160.0
154,264.5,23.15207367539405,32.15709892302752,1.1243689999999997,0.9620442079136787,6200.0
155,265.6,50.372717052698114,32.459819633424274,1.1229566000000002,0.9618040689827376,6240.0
156,266.8,25.176576435565945,32.2679447312951,1.1207972000000002,0.9615639899936429,6280.0
157,267.8,42.44208735227583,32.10533671933412,1.120577,0.9613239709314323,6320.0
158,269.1,26.38402699828148,32.17765667814017,1.1210003,0.9610840117811473,6360.0
159,270.3,38.553656965494156,32.299646974027155,1.1236644,0.9608441125278331,6400.0
160,271.6,32.73340737819671,32.34048749643564,1.1231471,0.9606042731565386,6440.0
161,272.6,33.90677087903021,32.126038584172726,1.1264373,0.9603644936523165,6480.0
162,274.0,39.38243780732153,32.285947044312955,1.1311044000000001,0.9601247740002231,6520.0
163,275.0,36.588680797815314,32.686971310079095,1.1333308,0.9598851141853186,6560.0
164,276.2,41.95216681957243,32.9651835193038,1.1340936999999998,0.9596455141926669,6600.0
165,278.4,23.417885607480994,32.9405983992219,1.1388418,0.9594059740073354,6640.0
166,279.6,43.58498275279999,33.0717748786807,1.1414747,0.9591664936143955,6680.0
167,280.8,39.66409452557562,33.23180936473607,1.1433703,0.9589270729989223,6720.0
168,282.2,47.56310015320777,33.560839174330226,1.1457254000000001,0.9586877121459945,6760.0
169,283.9,34.2305855989456,33.81620533710718,1.1476240000000002,0.9584484110406946,6800.0
170,285.8,43.79132708907127,33.91417548936605,1.1471957000000002,0.9582091696681087,6840.0
171,289.5,27.331609934568398,33.78325248128175,1.1438947000000002,0.9579699880133268,6880.0
172,291.5,26.496402230858802,33.49446838331222,1.1408152,0.9577308660614425,6920.0
173,293.3,31.703328174352638,33.439958964824676,1.1366678,0.9574918037975534,6960.0
174,294.2,37.68703511953353,33.70088939118384,1.1364684,0.9572528012067603,7000.0
175,296.1,30.882025140523908,33.539541168689716,1.1383485999999998,0.9570138582741681,7040.0
176,297.6,33.66553495526314,33.81909847128391,1.1340243,0.9567749749848854,7080.0
177,298.6,34.16980456709861,33.769819964051244,1.1337536,0.9565361513240244,7120.0
178,299.9,38.36777826547621,33.98422326779365,1.1316443,0.956297387276701,7160.0
179,301.2,28.087741512060155,33.61419972479343,1.1310223,0.956058682828035,7200.0
180,302.3,38.671748042106614,33.737425684213626,1.1319463,0.9558200379631496,7240.0
181,303.5,34.83924376368522,33.89976077282429,1.1332407999999998,0.9555814526671721,7280.0
182,304.6,16.088639950752263,33.66961861383914,1.1326631999999999,0.9553429269252331,7320.0
183,305.9,40.27129687666892,33.87199856126308,1.1366802,0.9551044607224674,7360.0
184,306.9,31.176457434892658,33.700504200220095,1.1322394999999998,0.9548660540440129,7400.0
185,308.2,13.818117254972458,33.32837608116864,1.126665,0.9546277068750119,7440.0
186,309.4,40.15794563293456,33.64663178640603,1.1322120999999998,0.9543894192006098,7480.0
187,310.8,49.455082017183265,33.80893864971399,1.1310877000000001,0.9541511910059561,7520.0
188,312.0,35.61430619955062,33.673545911014074,1.1350605000000002,0.9539130222762038,7560.0
189,314.0,30.99110352694987,33.461987319827074,1.1317494000000001,0.9536749129965096,7600.0
190,315.3,30.733245730400082,33.30061676836013,1.1297836,0.9534368631520341,7640.0
191,316.8,41.71470847725867,33.48949469912051,1.1317183,0.9531988727279416,7680.0
192,317.9,44.50651071071624,34.06251344013213,1.1334308999999998,0.9529609417093997,7720.0
193,319.3,34.61072257757186,34.25615589654444,1.1339033,0.9527230700815802,7760.0
194,320.6,32.630870711803425,34.33555535686015,1.1380267999999998,0.9524852578296583,7800.0
195,321.8,33.31461349725723,34.3888513535261,1.1441165,0.952247504938813,7840.0
196,323.1,27.243485486507414,34.43238704502581,1.1407791999999999,0.9520098113942271,7880.0
197,324.2,37.85299755334853,34.507651392817486,1.1382086999999996,0.9517721771810869,7920.0
198,330.2,38.204452204704275,34.42419825422763,1.1359323000000001,0.9515346022845824,7960.0
199,334.6,36.914822518825524,34.60635133159159,1.1383972,0.9512970866899075,8000.0
200,335.8,42.869903290271736,34.834323276281346,1.1397050999999998,0.9510596303822597,8040.0
201,338.0,34.25369220376013,34.80005957114696,1.1401009,0.9508222333468401,8080.0
202,339.3,31.214776027202596,34.89242699646949,1.138915,0.9505848955688537,8120.0
203,341.5,34.71583272218704,34.86304824399947,1.1376418999999998,0.9503476170335089,8160.0
204,342.7,30.94608865976333,35.018928543686854,1.1383091,0.950110397726018,8200.0
205,345.0,19.861118149757385,34.40869656562804,1.1343215,0.949873237631597,8240.0
206,346.7,39.426293164491646,34.693690900206555,1.1335157000000002,0.9496361367354655,8280.0
207,348.3,32.511109286546706,34.495071338891975,1.1368271,0.9493990950228469,8320.0
208,349.9,35.468380504846564,34.67675840902328,1.1378452000000001,0.9491621124789681,8360.0
209,351.3,26.87589053511619,34.44320308041572,1.1348741,0.9489251890890598,8400.0
210,352.6,40.13797777295112,34.59129448831081,1.1345570999999999,0.9486883248383564,8440.0
211,353.8,12.347787129879,34.16011481332778,1.1338599,0.9484515197120961,8480.0
212,355.7,40.09037023186683,34.174273461818686,1.1359155,0.9482147736955205,8520.0
213,357.8,15.808100551366808,33.758661856889724,1.1365892000000002,0.9479780867738752,8560.0
214,359.1,37.332716476917255,33.66627285003662,1.1364485,0.9477414589324091,8600.0
215,360.3,12.38170490264893,33.44554923593997,1.1355265,0.9475048901563753,8640.0
216,361.5,19.96410982012749,32.97313177728652,1.1420411,0.94726838043103,8680.0
217,366.9,19.366857877373697,32.56718704432248,1.1397626,0.9470319297416335,8720.0
218,368.2,42.695266348123546,32.4698303682208,1.1398099000000002,0.9467955380734497,8760.0
219,369.4,27.679260712862014,32.33880387049913,1.1414901,0.9465592054117461,8800.0
220,370.6,55.60753193497655,32.57512796741723,1.1405366,0.9463229317417938,8840.0
221,371.8,18.12940909266472,32.39108395057915,1.142738,0.9460867170488678,8880.0
222,373.1,42.00056970119476,32.701167299985876,1.1435289,0.9458505613182466,8920.0
223,374.1,42.024303859472255,32.90758681368827,1.1431217,0.9456144645352125,8960.0
224,375.4,32.13880228996277,32.796622157096856,1.1428596,0.9453784266850513,9000.0
225,376.7,30.188837325572955,32.78275840079783,1.1462568,0.9451424477530527,9040.0
226,377.7,45.25260438323019,33.014499789357174,1.1443111000000001,0.9449065277245098,9080.0
227,379.0,52.9919662594795,33.3909430232048,1.1473651,0.9446706665847195,9120.0
228,380.3,21.361116629838946,33.05080979049205,1.1506345,0.9444348643189826,9160.0
229,381.4,45.87423524260521,33.40653966510295,1.1537226999999999,0.9441991209126033,9200.0
230,383.4,40.11001705527304,33.43530504536628,1.1542669,0.9439634363508894,9240.0
231,385.6,42.46843183040619,33.587888806700704,1.1522577999999999,0.9437278106191526,9280.0
232,387.7,31.019786077737805,33.88651172924041,1.1540915,0.9434922437027081,9320.0
233,390.0,45.695899176597585,33.99500377523898,1.1561023999999998,0.9432567355868748,9360.0
234,392.0,22.836816459894177,33.82821095573902,1.1604108000000002,0.9430212862569755,9400.0
235,393.2,45.297912818193424,34.457806867003434,1.1574982,0.9427858956983362,9440.0
236,394.3,30.735850220918657,34.26936495876312,1.1537309999999998,0.9425505638962869,9480.0
237,395.5,44.70462376475332,34.17435579371451,1.1510047,0.9423152908361613,9520.0
238,396.8,40.833875513076784,34.27874717998504,1.1486436,0.9420800765032965,9560.0
239,399.5,38.40671060085295,34.42705932146309,1.1454882,0.9418449208830334,9600.0
240,400.7,31.00704795718193,34.43253536599873,1.1446105,0.9416098239607166,9640.0
241,401.9,9.102010798454288,33.78028141242265,1.1439079,0.9413747857216943,9680.0
242,403.2,37.337195879220964,33.63689511579275,1.140747,0.9411398061513184,9720.0
243,404.4,31.146684509515758,33.56761435443162,1.1416304999999998,0.9409048852349445,9760.0
244,405.5,39.16729951500893,33.69834293049573,1.1366553000000001,0.9406700229579317,9800.0
245,406.8,27.173424130678175,33.57551914316414,1.1379026,0.9404352193056428,9840.0
246,408.1,32.381136387586594,33.67827216118573,1.1400024,0.9402004742634443,9880.0
247,409.3,28.773420846462248,33.49668062704801,1.1410437,0.9399657878167065,9920.0
248,410.4,28.937378460168837,33.311339152157295,1.1387542,0.939731159950803,9960.0
249,411.9,36.625067579746236,33.30554405337571,1.1378279999999998,0.9394965906511115,10000.0
250,412.8,44.35791586637495,33.335304304897775,1.1379042,0.9392620799030128,10040.0
251,414.1,42.82715191245078,33.50677349907159,1.1375027,0.9390276276918919,10080.0
252,415.4,38.112103968858705,33.64472005790471,1.1378664999999997,0.938793234003137,10120.0
253,416.6,38.75989186763764,33.72560124081373,1.1338485,0.9385588988221403,10160.0
254,417.7,30.592380934953685,33.718527086317536,1.1348288,0.9383246221342973,10200.0
255,419.1,27.35923691391945,33.86848946160078,1.1334891999999999,0.9380904039250076,10240.0
256,420.3,34.05527210831641,33.76106904047727,1.1355682,0.9378562441796741,10280.0
257,421.5,36.361477756500236,33.838076409876344,1.1348995000000002,0.9376221428837033,10320.0
258,422.5,26.663577395677557,33.66198034769296,1.1400117,0.9373881000225055,10360.0
259,423.8,43.268194377422326,33.98982642453908,1.1424748,0.9371541155814948,10400.0
260,424.8,38.19236375093459,33.95091414409875,1.1433893,0.9369201895460885,10440.0
261,425.9,30.42802273631095,34.31251885622739,1.1485745,0.9366863219017079,10480.0
262,426.9,28.53742442727089,34.08145994013548,1.14774,0.9364525126337778,10520.0
263,427.8,46.04387707114217,34.686175470530976,1.1466229,0.9362187617277268,10560.0
264,428.9,44.04783557653426,34.82047785252332,1.1492078,0.9359850691689868,10600.0
265,430.0,34.246032345294935,35.25776440137624,1.1525146000000002,0.9357514349429937,10640.0
266,431.3,49.56407368183135,35.84976367861032,1.1508955,0.9355178590351868,10680.0
267,432.5,26.61768630743026,35.994780247211445,1.154243,0.9352843414310091,10720.0
268,433.5,31.748866993188848,35.77585226011275,1.1512870999999998,0.9350508821159073,10760.0
269,435.1,34.592652535438525,35.91412009656428,1.1542996,0.9348174810753316,10800.0
270,436.3,37.94926589727401,35.56095477581023,1.1586538,0.934584138294736,10840.0
271,437.6,33.91555619835853,35.87667771792411,1.1552787,0.9343508537595779,10880.0
272,438.7,23.471949273347853,35.50610530936717,1.1591178,0.9341176274553187,10920.0
273,440.1,37.60186377167702,35.41765650761127,1.159,0.9338844593674229,10960.0
274,441.4,30.97141051292419,35.394308672070494,1.1550628,0.9336513494813592,11000.0
275,442.6,23.54230451583862,35.261378015875806,1.1556921,0.9334182977825995,11040.0
276,443.7,27.728556144237512,34.91089705109596,1.1548192,0.9331853042566196,11080.0
277,444.9,43.47019855380057,34.720461696982376,1.1508395,0.9329523688888987,11120.0
278,445.7,44.53024405837057,35.18384424555301,1.1503676,0.9327194916649197,11160.0
279,447.0,30.397097474336597,34.874301490187634,1.1502813,0.9324866725701693,11200.0
280,448.3,38.763370776176444,34.8473685646057,1.1449698000000001,0.9322539115901375,11240.0
281,449.5,45.74017574191092,34.912803442835795,1.1446148999999999,0.9320212087103182,11280.0
282,450.6,21.37236625552176,34.71985504639147,1.1456088999999998,0.9317885639162089,11320.0
283,451.8,40.881905061006535,34.623575164079654,1.1473883000000002,0.9315559771933105,11360.0
284,453.1,35.419315767288204,34.875225150227536,1.1509456,0.9313234485271278,11400.0
285,454.4,23.59444016516208,34.44115569716691,1.1462667,0.9310909779031689,11440.0
286,455.8,41.25044188499448,34.65144753044843,1.1465210000000001,0.9308585653069458,11480.0
287,457.0,45.435352778434755,34.66606211072205,1.151705,0.930626210723974,11520.0
288,458.4,45.86920202374458,34.7667686409354,1.1517142999999999,0.9303939141397727,11560.0
289,459.9,37.68203179836272,34.75227506488561,1.1517268999999999,0.9301616755398645,11600.0
290,461.7,42.66873382925985,34.98550878232717,1.1562451,0.9299294949097758,11640.0
291,463.4,32.67919170260429,35.45705240041018,1.1605977,0.9296973722350367,11680.0
292,465.5,54.36447561383245,35.79759799510239,1.1613998,0.9294653075011806,11720.0
293,468.3,42.13560377955435,36.01737638050317,1.1633079999999998,0.9292333006937448,11760.0
294,471.2,50.3088057875633,36.240206505954255,1.165098,0.9290013517982699,11800.0
295,473.0,38.43184882998466,36.46537499994039,1.1690764,0.9287694608003007,11840.0
296,474.6,27.480797350406647,36.367368219196784,1.1697417999999997,0.9285376276853848,11880.0
297,476.3,31.5877769947052,36.423655342161645,1.1631946,0.9283058524390742,11920.0
298,478.5,27.308938878774647,36.39108655053376,1.162033,0.9280741350469238,11960.0
299,480.2,29.284782034158702,36.244280839622014,1.1623194,0.9278424754944926,12000.0
300,481.1,44.10980535745619,36.239318629443645,1.1584337999999998,0.9276108737673431,12040.0
301,483.1,39.03409240245818,36.163457439243786,1.1546005999999998,0.9273793298510412,12080.0
302,484.2,32.81061724424361,36.05742770475148,1.1517214,0.9271478437311567,12120.0
303,485.4,27.629056727886198,35.83481100195645,1.1523104000000002,0.9269164153932627,12160.0
304,486.9,38.2810921370983,35.988585225999344,1.1493899,0.9266850448229362,12200.0
305,488.1,36.66676358580588,36.17473575943708,1.1495096999999999,0.9264537320057575,12240.0
306,490.4,36.03645766377446,36.214359470546235,1.1507721000000002,0.9262224769273109,12280.0
307,491.7,23.414799273014072,35.955425900876506,1.1553505,0.9259912795731837,12320.0
308,493.9,27.40543718934059,35.970263096749775,1.1573168999999999,0.9257601399289674,12360.0
309,497.2,34.23636674880979,35.78962654417752,1.1547121999999999,0.9255290579802569,12400.0
310,498.3,39.845306485891335,35.82268539887666,1.1543602,0.9252980337126504,12440.0
311,501.9,45.40835319161414,36.12229200798272,1.1544005999999998,0.92506706711175,12480.0
312,508.4,38.18547717332839,36.31525306290387,1.1514517,0.9248361581631614,12520.0
313,518.8,35.57198987007141,36.10581531888245,1.1512756,0.9246053068524939,12560.0
314,528.4,28.89726359248161,35.8028038792014,1.1511107,0.9243745131653601,12600.0
315,537.4,14.118191987276086,35.40024707204102,1.1460222,0.9241437770873766,12640.0
316,545.9,38.4895556628704,35.178756711661805,1.1464425999999999,0.9239130986041633,12680.0
317,554.7,35.44301905632019,35.355263366639605,1.1456138999999999,0.9236824777013438,12720.0
318,563.5,30.541355258226396,35.331113131940356,1.1464318,0.9234519143645453,12760.0
319,572.9,45.7784357845783,35.554828796923154,1.1455615000000001,0.9232214085793986,12800.0
320,583.6,50.474296820163715,35.805329415380946,1.1479589000000001,0.9229909603315379,12840.0
321,593.4,31.782483124732963,35.762667953908434,1.1504532,0.9227605696066012,12880.0
322,603.7,47.15000522136686,36.23622907286882,1.1511362,0.9225302363902301,12920.0
323,613.2,41.55719064474104,36.315335610330095,1.1460120999999999,0.9222999606680696,12960.0
