step,elapsed_s,loss,best,recon,kl_dyn,kl_reg,lr
54,12.0,1.0412005230232522,1.0412005230232522,0.39731947098065307,1.0003845779984086,0.21679950477900328,0.0004983763275720971
55,12.3,1.1090298184642085,1.0412005230232522,1.074542471656093,1.0000431140263875,0.3064942525492774,0.0004983168164991497
56,12.5,1.0790611770417955,1.0412005230232522,0.7734725097263301,1.0,0.3427856818393425,0.0004982562381196043
57,12.7,1.1015469056588632,1.0412005230232522,0.9939409850372208,1.000086157410233,0.41332922599933763,0.0004981945926991876
58,12.9,1.1059626075956557,1.0412005230232522,1.0331523355648473,1.0001520404109248,0.49906783523382964,0.0004981318805083063
59,13.2,1.123708380593194,1.0412005230232522,1.209725805868705,1.0006609095467462,0.4149775863797576,0.000498068101822047
60,13.4,1.0832704614709925,1.0412005230232522,0.8074663524274472,1.0007825560039945,0.3482541207362104,0.0004980032569201741
61,13.6,1.1109827138759472,1.0412005230232522,1.0956723666577428,1.000074413087633,0.2682106097539266,0.000497937346087129
62,13.8,1.064311769273546,1.0412005230232522,0.6209600309116973,1.0009091253633853,0.26132362087567645,0.0004978703696120289
63,14.1,1.0920324281409934,1.0412005230232522,0.9003778922337072,1.0003796683417425,0.3229907966322369,0.0004978023277886654
64,14.3,1.1222642439383048,1.0412005230232522,1.0456093273780964,1.015595970330415,0.4214714859370832,0.0004977332209155033
65,14.5,1.119725364225882,1.0412005230232522,1.1855947034502472,1.0,0.2331779455697095,0.0004976630492956792
66,14.7,1.0814284086227417,1.0412005230232522,0.7992029155570047,1.0003834035661485,0.22494054116584636,0.000497591813237
67,15.0,1.0454374463469893,1.0412005230232522,0.44030635665964196,1.0,0.28136163398071573,0.0004975195130519419
68,15.2,1.0780710732495342,1.0412005230232522,0.7603358486322341,1.0002420655003301,0.35908544560273487,0.0004974461490576491
69,15.4,1.1161710288789537,1.0412005230232522,1.1437720083804042,1.0,0.358764812902168,0.0004973717215759317
70,15.6,1.1138515251654166,1.0412005230232522,1.113738685639368,1.0000813095657914,0.47926786376370323,0.0004972962309332652
71,15.8,1.108214709493849,1.0412005230232522,1.0550789621969063,1.0001813526506778,0.5050921401491871,0.0004972196774607884
72,16.0,1.105791409810384,1.0412005230232522,1.024186872911674,1.0014429887135823,0.3859453157142357,0.0004971420614943025
73,16.3,1.093796730041504,1.0412005230232522,0.9204911873158481,1.0000142212267276,0.3466792603333791,0.0004970633833742688
74,16.5,1.0556414083198264,1.0412005230232522,0.5382791342282737,1.0,0.36269843854286055,0.0004969836434458082
75,16.7,1.084604303042094,1.0412005230232522,0.8238204811458234,1.0000045167075262,0.4435473250018226,0.0004969028420586992
76,16.9,1.0545324307900887,1.0412005230232522,0.5281249602083806,1.0,0.34398602611488766,0.0004968209795673758
77,17.2,1.096860408782959,1.0412005230232522,0.9430463202297688,1.0000505844751995,0.5010387207622882,0.0004967380563309272
78,17.4,1.0864895979563396,1.0412005230232522,0.8422954357056706,1.0,0.4520097810913015,0.0004966540727130952
79,17.6,1.1054333095197324,1.0412005230232522,1.0236293844602726,1.0009836179238778,0.41734747367876546,0.0004965690290822732
80,17.8,1.1179996375684385,1.0412005230232522,1.1515605618004445,1.0002911002547652,0.510497252146403,0.000496482925811504
81,18.1,1.125968716762684,1.0412005230232522,1.2343839135158945,1.0003232602719907,0.44141045378314125,0.0004963957632784787
82,18.3,1.0802480777104695,1.0412005230232522,0.7855989741920321,1.0,0.33763602320794706,0.0004963075418655348
83,18.5,1.0795457672189783,1.0412005230232522,0.7765521113243368,1.0000805060068767,0.3620092421770096,0.0004962182619596548
84,18.7,1.0455508408723053,1.0412005230232522,0.43612349612845314,1.0001514046280473,0.3574163974435241,0.0004961279239524637
85,19.0,1.1215715055112485,1.0412005230232522,1.1916828350750384,1.0000889742815937,0.4628497737425345,0.0004960365282402284
86,19.2,1.082009372887788,1.0412005230232522,0.7420492900742425,1.0055769284566243,0.44550398488839466,0.0004959440752238551
87,19.4,1.100090742111206,1.0412005230232522,0.9599410942583172,1.0023098963278312,0.35734814681388716,0.0004958505653088881
88,19.6,1.11587393283844,1.0412005230232522,1.1457697786390781,1.0000717904832628,0.24503249205924846,0.0004957559989055075
89,19.9,1.0897231764263577,1.0412005230232522,0.8832879067847023,1.0,0.27887758833390697,0.000495660376428528
90,20.1,1.093141688240899,1.0412005230232522,0.9138143473063354,1.0000222126642864,0.3476092787804427,0.0004955636982973963
91,20.3,1.0969157969510113,1.0412005230232522,0.9465220589190722,1.000038495770207,0.4450199730970241,0.0004954659649361903
92,20.5,1.0612758839571919,1.0412005230232522,0.5917725832787929,1.0,0.4197247353968797,0.000495367176773616
93,20.7,1.1546409130096436,1.0412005230232522,1.226424112847006,1.0295394791497126,0.49180392920970917,0.0004952673342430068
94,21.0,1.0741814463226884,1.0412005230232522,0.7286643956408456,1.0,0.2630030866022463,0.0004951664377823209
95,21.2,1.088615889902468,1.0412005230232522,0.8691053097308786,1.0000448359383478,0.33210488270830224,0.0004950644878341395
96,21.4,1.079033648526227,1.0412005230232522,0.7725141671382718,1.0000544433240537,0.3455591681930754,0.0004949614848456651
97,21.6,1.0830163425869412,1.0412005230232522,0.8143631462697629,1.0,0.31600633870672296,0.0004948574292687189
98,21.9,1.1068495821069788,1.0412005230232522,0.9491928011454918,1.0095121021623965,0.4836368340033072,0.0004947523215597398
99,22.1,1.0989946877514873,1.0412005230232522,0.9728789090144413,1.0000792918381867,0.3254980395237605,0.0004946461621797815
100,22.3,1.1095939609739516,1.0412005230232522,1.07632986056032,1.0000700729864616,0.3781820038954417,0.000494538951594511
101,22.5,1.1006417451081452,1.0412005230232522,0.9536910517900078,1.0036953599364669,0.31545447889301514,0.0004944306902742064
102,22.8,1.0987338269198383,1.0412005230232522,0.9714739676564932,1.0,0.31728491794179986,0.0004943213786937549
103,23.0,1.112686554590861,1.0412005230232522,1.1032428291660767,1.0001972825438887,0.43299464715851677,0.0004942110173326505
104,23.2,1.093620119271455,1.0412005230232522,0.9186137985024188,1.0,0.35174878493503287,0.000494099606674992
105,23.4,1.0841777898647167,1.0412005230232522,0.8082037376308883,1.0007744365268283,0.5165933812106097,0.0004939871472094814
106,23.6,1.0925372529912878,1.0412005230232522,0.9047662099754369,1.0000230294686776,0.40752073294586605,0.0004938736394294206
107,23.9,1.0813883013195462,1.0412005230232522,0.7913688932442002,1.0000299215316772,0.444297358945564,0.0004937590838327103
108,24.1,1.0945653915405273,1.0412005230232522,0.9083007248463454,1.0015607365855463,0.43491712157373075,0.0004936434809218475
109,24.3,1.082042482164171,1.0412005230232522,0.800674232205859,1.000043546711957,0.3863035959226114,0.0004935268312039231
110,24.5,1.0692566456618133,1.0412005230232522,0.6686187401689865,1.0002611698927704,0.4267202240449411,0.0004934091351906198
111,24.8,1.0645397989838212,1.0412005230232522,0.625898374589505,1.0004404606642547,0.30189779925125615,0.0004932903933982099
112,25.0,1.083216662760134,1.0412005230232522,0.8101128363912856,1.0000760555267334,0.42586491615683947,0.000493170606347553
113,25.2,1.0941324454766732,1.0412005230232522,0.9157201434589095,1.0000703158201996,0.4980220640147174,0.0004930497745640938
114,25.4,1.1093506503988195,1.0412005230232522,1.0635997724753838,1.0003419628849737,0.5297377788358264,0.0004929278985778595
115,25.6,1.1069529409761782,1.0412005230232522,0.9202525194872309,1.0129968369448628,0.38617266714572906,0.0004928049789234577
116,25.9,1.0808596743477716,1.0412005230232522,0.793766074710422,1.0,0.29661418056046523,0.0004926810161400744
117,26.1,1.0918640560574002,1.0412005230232522,0.9030094644813625,1.000049975183275,0.30262596242957646,0.000492556010771471
118,26.3,1.09238009541123,1.0412005230232522,0.9091404758531738,1.0,0.2932081233572077,0.000492429963365982
119,26.5,1.1026683118608263,1.0412005230232522,1.0055647580022062,1.0000379791966192,0.4147724089799104,0.0004923028744765131
120,26.7,1.0889140720720645,1.0412005230232522,0.8626782153905542,1.000043582033228,0.5205322779991008,0.0004921747446605384
121,27.0,1.098713309676559,1.0412005230232522,0.9631720210115114,1.0,0.4792200619423831,0.0004920455744800977
122,27.2,1.129332705780312,1.0412005230232522,1.2675679871743475,1.0008086142716583,0.35345680597755647,0.000491915364501795
123,27.5,1.0570856156172577,1.0412005230232522,0.5593512066536479,1.0,0.2301005925293322,0.0004917841152967947
124,27.7,1.0765661928388808,1.0412005230232522,0.7448022900218213,1.000059962272644,0.40519971317715114,0.00049165182744082
125,28.0,1.052454948425293,1.0412005230232522,0.5050808387222113,1.000080695858708,0.37323703920399703,0.0004915185015141504
126,28.2,1.0571561919318304,1.0412005230232522,0.5526255087720023,1.0001347727245755,0.3517747002619284,0.0004913841381016184
127,28.5,1.104277531305949,1.0412005230232522,1.0148023640805925,1.000178712385672,0.5237191898955239,0.0004912487377926078
128,28.7,1.0645943615171645,1.0412005230232522,0.6241667325849887,1.000033113691542,0.42891558452888773,0.0004911123011810506
129,28.9,1.0974227763988353,1.0412005230232522,0.947038771101722,1.0000327958001032,0.5372232077298341,0.0004909748288654245
130,29.2,1.0632963489603113,1.0412005230232522,0.6090833077000247,1.0000240846916482,0.4727881771546823,0.0004908363214487502
131,29.4,1.1058107614517212,1.0412005230232522,0.9088257040690493,1.0127392300853022,0.4377885913407361,0.0004906967795385892
132,29.6,1.0799230866962009,1.0412005230232522,0.7852860318013916,1.0,0.2788957180800261,0.0004905562037470405
133,29.9,1.0784132259863395,1.0412005230232522,0.767017291996766,1.0001072177180537,0.3208535021101987,0.0004904145946907383
134,30.2,1.0865319790663543,1.0412005230232522,0.8496995146765753,1.0,0.31240414303761943,0.0004902719529908491
135,30.4,1.0696096067075376,1.0412005230232522,0.6743395120871288,1.0000245129620586,0.43023074114764176,0.0004901282792730693
136,30.6,1.1107947031656902,1.0412005230232522,1.0318419640814815,1.005041515385663,0.5137971153965702,0.0004899835741676221
137,30.8,1.0745508229290996,1.0412005230232522,0.7250310866921036,1.0000108038937603,0.40738148600966845,0.0004898378383092549
138,31.0,1.1175745460722182,1.0412005230232522,1.1467472136158634,1.0003500911924574,0.5099441894778499,0.0004896910723372366
139,31.3,1.0974739127688937,1.0412005230232522,0.9464740081241837,1.0002210272683039,0.5210965562749792,0.0004895432768953542
140,31.5,1.081400337042632,1.0412005230232522,0.7816549361579948,1.0004143803207963,0.5640927635961108,0.0004893944526319112
141,31.7,1.0639080736372206,1.0412005230232522,0.6234448015413903,1.0,0.3127210802502102,0.0004892446001997235
142,32.0,1.05704250159087,1.0412005230232522,0.5410385192544372,1.000366378713537,0.5144543691917702,0.000489093720256117
143,32.2,1.0775885361212272,1.0412005230232522,0.7412398193997366,1.001568008352209,0.37930950301664845,0.0004889418134629252
144,32.4,1.088359934312326,1.0412005230232522,0.860953853086189,1.0001236112029463,0.4281883940652565,0.0004887888804864855
145,32.7,1.1162108447816637,1.0412005230232522,1.0056744649040479,1.013319969177246,0.46468410006275884,0.0004886349219976367
146,32.9,1.0838073094685872,1.0412005230232522,0.8242641161713335,1.0000560416115656,0.26497159125628295,0.0004884799386717162
147,33.1,1.0709777937995062,1.0412005230232522,0.6937534594563423,1.0,0.32049096568867014,0.0004883239311885565
148,33.3,1.0878005866651181,1.0412005230232522,0.8584997182091078,1.0000004680068404,0.390027912678542,0.00048816690023248296
149,33.6,1.0954810071874548,1.0412005230232522,0.929392723918513,1.000397796984072,0.4287882877720727,0.0004880088464923102
150,33.8,1.1018464830186632,1.0412005230232522,0.7326491693793623,1.0266468127568562,0.38695194986131454,0.00048784977066133894
151,34.0,1.081647925906711,1.0412005230232522,0.7950444128364325,1.0,0.4286974414631172,0.00048768967343735387
152,34.2,1.0882043661894623,1.0412005230232522,0.8495968237381291,1.0004220317911219,0.5645299421416389,0.0004875285555226197
153,34.5,1.1103773381974962,1.0412005230232522,1.0783861359512363,1.0000206761889987,0.50360878639751,0.0004873664176238784
154,34.7,1.1030010558940746,1.0412005230232522,1.0020326113811246,1.0004673578121044,0.46608635672816523,0.000487203260452346
155,35.0,1.0979194155445806,1.0412005230232522,0.9560798392803581,1.0,0.4622835130603225,0.00048703908472370986
156,35.2,1.0672211426275748,1.0412005230232522,0.6486742322643598,1.0000156473230433,0.4676142368051741,0.00048687389115812497
157,35.4,1.0930964858443648,1.0412005230232522,0.904700194037071,1.0001463536862973,0.49602264497015214,0.0004867076804802111
158,35.6,1.0681757043909144,1.0412005230232522,0.6370002660486433,1.0023865788071245,0.4178175650261067,0.00048654045341904963
159,35.8,1.0744152024940208,1.0412005230232522,0.7221435706510588,1.0,0.4401676113958712,0.00048637221070818034
160,36.1,1.0730089832235266,1.0412005230232522,0.7067225302259127,1.0000298729649297,0.4613693257172902,0.00048620295308559794
161,36.3,1.085429796466121,1.0412005230232522,0.822188877604074,1.0003325983330056,0.5756634937392341,0.0004860326812937493
162,36.5,1.0743445820278592,1.0412005230232522,0.7043000439664832,1.001051041815016,0.5727064002443243,0.00048586139607952966
163,36.7,1.0819155949133414,1.0412005230232522,0.792569191781459,1.0000361822269581,0.5244962330217715,0.0004856890981942799
164,36.9,1.0690873905464455,1.0412005230232522,0.6613853595874928,1.0002200426878753,0.5457608158941623,0.00048551578839378277
165,37.1,1.0720730225245159,1.0412005230232522,0.7004334592018966,1.0000136472560741,0.40320509341028,0.00048534146743825984
166,37.3,1.0912024621610288,1.0412005230232522,0.8817913370137965,1.0000002295882613,0.6046191211099978,0.00048516613609236815
167,37.5,1.078054631197894,1.0412005230232522,0.724951962629954,1.002942160323814,0.523455023765564,0.00048498979512519676
168,37.7,1.0489090504469696,1.0412005230232522,0.47185895240141285,1.0,0.34463537401623195,0.0004848124453102633
169,37.9,1.0914746522903442,1.0412005230232522,0.8892703929709064,1.0001794320565682,0.47363338867823285,0.00048463408742551096
170,38.1,1.0770178503460355,1.0412005230232522,0.7402640096153374,1.0,0.5982906001585501,0.0004844547222533047
171,38.3,1.1026725415830259,1.0412005230232522,0.9922171270957699,1.0003179841571384,0.6265656539687404,0.0004842743505804278
172,38.5,1.082636170917087,1.0412005230232522,0.7966406808269245,1.000272967197277,0.5398248036702474,0.0004840929731980787
173,38.7,1.0978991852866278,1.0412005230232522,0.9467837931933226,1.0002133316463895,0.6014933994522801,0.0004839105909018675
174,38.9,1.0797158788751673,1.0412005230232522,0.7650704632892653,1.001068494938038,0.42806832326783073,0.000483727204491812
175,39.2,1.0709130984765511,1.0412005230232522,0.689853074029088,1.0,0.385556490332992,0.0004835428147723348
176,39.4,1.0969778211028487,1.0412005230232522,0.93930873695623,1.0001506275600858,0.5792621186485997,0.00048335742255225926
177,39.6,1.0784434698246144,1.0412005230232522,0.7518894077037219,1.000026367328785,0.6456316974427965,0.00048317102864480665
178,39.8,1.0660720622098003,1.0412005230232522,0.6308494877346136,1.0,0.5974233349164327,0.00048298363386759153
179,40.0,1.0999420792968184,1.0412005230232522,0.9666213868530812,1.0001606190646137,0.6238654498700742,0.0004827952390426192
180,40.2,1.080439320317021,1.0412005230232522,0.7718265274608577,1.000093694086428,0.6325926604094328,0.0004826058449962816
181,40.4,1.0782685279846191,1.0412005230232522,0.7486627184682422,1.0010403218092743,0.4723849384873002,0.0004824154525593536
182,40.6,1.062380146097254,1.0412005230232522,0.6052666465855308,1.0,0.3706953834604334,0.00048222406256698963
183,40.8,1.0850767382869013,1.0412005230232522,0.8214471029738585,1.0001505701630204,0.556294149822659,0.00048203167585871975
184,41.0,1.0994281194828175,1.0412005230232522,0.9568551707047003,1.0011359983020358,0.5213190471684491,0.0004818382932784463
185,41.2,1.1366624567243788,1.0412005230232522,1.2192579556808427,1.0117289931685836,0.6015295673299719,0.0004816439156744397
186,41.5,1.072665673715097,1.0412005230232522,0.6944176064183315,1.0010919350164909,0.426397536639814,0.0004814485438993355
187,41.7,1.0945467860610396,1.0412005230232522,0.91838110955777,1.0000017351574368,0.541384815065949,0.0004812521788101297
188,41.9,1.0621414581934612,1.0412005230232522,0.5916609758580172,1.0003506519176342,0.5249417589770423,0.00048105482126817566
189,42.1,1.084610276752048,1.0412005230232522,0.8119626194928531,1.0005079684434113,0.5812077036610356,0.0004808564721391802
190,42.4,1.1015053943351463,1.0412005230232522,0.9897184781730175,1.000038747434263,0.49895906006848373,0.0004806571322931995
191,42.6,1.0854055749045477,1.0412005230232522,0.8229973717006268,1.0000417364968195,0.6128236640382696,0.00048045680260463584
192,42.8,1.0970673340338248,1.0412005230232522,0.9001324151263193,1.0040180374074865,0.6072079539299011,0.00048025548395223307
193,43.0,1.0681149208987202,1.0412005230232522,0.626045079142959,1.0031279104727286,0.4764998809055046,0.0004800531772190733
194,43.2,1.0775660629625674,1.0412005230232522,0.754284752463853,1.0,0.4275181547359184,0.00047984988329257295
195,43.5,1.081907969933969,1.0412005230232522,0.7886119439370103,1.0001112620035808,0.5871031527166013,0.0004796456030644786
196,43.7,1.0655309977354828,1.0412005230232522,0.626588817478882,1.000426800162704,0.48905904315136095,0.00047944033743086323
197,43.9,1.0817400261207863,1.0412005230232522,0.7911112962497605,1.0000226321043792,0.5212559821429076,0.0004792340872921224
198,44.1,1.108536998430888,1.0412005230232522,1.0531130881497153,1.0000442752131709,0.6362839131443588,0.00047902685355297013
199,44.4,1.0808084187684235,1.0412005230232522,0.7793416400888452,1.000007810416045,0.5732888877391815,0.00047881863712243483
200,44.6,1.0618534529650654,1.0412005230232522,0.5899688555272641,1.0000673355879608,0.5578453838825226,0.00047860943891385585
201,44.8,1.0435136865686487,1.0412005230232522,0.4096792214032676,1.0000313608734697,0.5028809529763681,0.0004783992598448787
202,45.0,1.1121983174924497,1.0412005230232522,1.0847472023494817,1.0000430036474157,0.7361156940460205,0.0004781881008374518
203,45.2,1.1009505369045116,1.0412005230232522,0.9644485363667762,1.0012649341865822,0.6481497652000852,0.0004779759628178216
204,45.5,1.0481030852706343,1.0412005230232522,0.4568111523985863,1.0001009305318196,0.46421030163764954,0.00047776284671652953
205,45.7,1.0952294579258672,1.0412005230232522,0.923430441637282,1.0,0.5772838747059857,0.00047754875346840686
206,45.9,1.1106434221620913,1.0412005230232522,1.0652356945254184,1.0006934448524758,0.6852836332939289,0.00047733368401257144
207,46.1,1.089647067917718,1.0412005230232522,0.864596405721925,1.000235672350283,0.5903518553133364,0.00047711763929242303
208,46.4,1.0849017434649997,1.0412005230232522,0.8224101250784265,1.0000762012269762,0.5169032315413157,0.0004769006202556395
209,46.6,1.0922185094268233,1.0412005230232522,0.8956606768899493,1.0,0.5304886389661718,0.00047668262785417254
210,46.8,1.0814504181897198,1.0412005230232522,0.7831174435990828,1.0001353908468176,0.6006552003048085,0.0004764636630442434
211,47.0,1.083771334754096,1.0412005230232522,0.8040616420546064,1.000006945044906,0.6716456104207922,0.0004762437267863391
212,47.3,1.0742704780013472,1.0412005230232522,0.7150112253924211,1.0001673301060994,0.5204036313074606,0.0004760228200452074
213,47.5,1.107587213869448,1.0412005230232522,1.0375592284318473,1.0003585241459034,0.6945554117361704,0.0004758009437898535
214,47.7,1.0960017751764368,1.0412005230232522,0.9282763319572916,1.0000901178077415,0.6168031394481659,0.0004755780989935352
215,47.9,1.0959097765110157,1.0412005230232522,0.925548821411751,1.0001005596584744,0.6508677623890065,0.00047535428663375866
216,48.2,1.0913002667603668,1.0412005230232522,0.8736157836737456,1.0014121135075886,0.5053163137700822,0.00047512950769227453
217,48.4,1.065741706777502,1.0412005230232522,0.6229309161642084,1.0009108207843922,0.5075579969971268,0.00047490376315507314
218,48.6,1.0757260940693043,1.0412005230232522,0.7046073421284005,1.0026405034241852,0.5249750812848409,0.00047467705401238057
219,48.8,1.0838644901911418,1.0412005230232522,0.8103260470347272,1.0004082476651226,0.48472905269375555,0.00047444938125865393
220,49.1,1.0588065650728014,1.0412005230232522,0.5671753539117398,1.0,0.4178077887605738,0.0004742207458925774
221,49.3,1.0883382382216278,1.0412005230232522,0.856226566972004,1.0000141991509333,0.5402782095803155,0.0004739911489170574
222,49.5,1.0916387372546725,1.0412005230232522,0.8788624929471148,1.0009724961386786,0.5559966288231037,0.00047376059133921874
223,49.7,1.0810141386809173,1.0412005230232522,0.7869200818240643,1.0,0.4644283950328827,0.0004735290741703997
224,50.0,1.0749534986637257,1.0412005230232522,0.7222308096372418,1.0003324570479217,0.4795914778002986,0.00047329659842614783
225,50.2,1.0687621213771679,1.0412005230232522,0.6623346685535378,1.0000114131856848,0.5034460061126285,0.00047306316512621556
226,50.4,1.0930879027755172,1.0412005230232522,0.8944932550053906,1.0003428415015891,0.6591459501672674,0.0004728287752945555
227,50.6,1.086292231524432,1.0412005230232522,0.8244859694192807,1.0003115910070914,0.7064100570148892,0.00047259342995931614
228,50.8,1.072563992606269,1.0412005230232522,0.6978354286402464,1.0002387320553814,0.5083445420971623,0.0004723571301528372
229,51.1,1.079050103823344,1.0412005230232522,0.7645097881969478,1.0000659050764862,0.5066445690614206,0.0004721198769116453
230,51.3,1.0729883953377053,1.0412005230232522,0.6912691280659702,1.0007171277646665,0.6288730336560143,0.00047188167127644925
231,51.5,1.105536694879885,1.0412005230232522,1.010719122848025,1.0009687432536372,0.6992068301748346,0.00047164251429213544
232,51.7,1.1023563588107075,1.0412005230232522,0.9930275605508575,1.0001462433073256,0.5814740403934762,0.0004714024070077634
233,52.0,1.0574985963326913,1.0412005230232522,0.5501307066254042,1.0001313156551785,0.47084144309714987,0.0004711613504765613
234,52.2,1.0776307847764757,1.0412005230232522,0.7505883072951326,1.0001007318496704,0.4942462267699065,0.00047091934575592084
