step,elapsed_s,reward,avg_reward_50,loss,epsilon,buffer
30,4.2,17.417917072772983,31.90460282948709,1.0447544,0.992290893726443,1240.0
31,4.3,38.19905421733855,32.10130443535745,1.038456,0.9920432048235402,1280.0
32,4.4,28.909119927883143,32.004571571494594,1.0295338,0.9917955777470565,1320.0
33,4.6,23.01702671647072,31.74023201693507,1.025287,0.9915480124815592,1360.0
34,4.7,38.209732729196524,31.925074894428253,1.0245712,0.9913005090116194,1400.0
35,4.8,42.56189027428626,32.2205419883132,1.0233933,0.9910530673218121,1440.0
36,4.9,24.75450347065926,32.018757163511744,1.0227876999999999,0.9908056873967163,1480.0
37,5.1,51.88502950668334,32.54155380412152,1.0204945,0.9905583692209146,1520.0
38,5.2,36.42743468880652,32.6411917755237,1.0134285,0.9903111127789935,1560.0
39,5.3,34.664727163314815,32.69178016021847,1.0134004,0.9900639180555435,1600.0
40,5.5,26.55346242189408,32.54206509343007,1.0073945999999998,0.9898167850351589,1640.0
41,5.6,35.173352509737,32.604714793818324,1.0021576,0.9895697137024377,1680.0
42,5.8,28.49921759366989,32.50923811474511,1.0043906,0.989322704041982,1720.0
43,5.9,28.407283359765998,32.41601187031377,1.0029976,0.9890757560383974,1760.0
44,6.0,39.34049734473228,32.56988932530085,0.9966799000000001,0.9888288696762936,1800.0
45,6.2,16.882466584444046,32.228858396151786,0.9941953000000001,0.988582044940284,1840.0
46,6.3,34.35081767439842,32.274006465901714,0.990204,0.9883352818149861,1880.0
47,6.4,31.61118373870849,32.260197659085186,0.993004,0.9880885802850209,1920.0
48,6.5,37.58437640666962,32.368854368219566,0.9932044999999998,0.9878419403350135,1960.0
49,6.6,34.21951664686202,32.40586761379242,0.9960666000000002,0.9875953619495926,2000.0
50,6.8,40.419167774915685,32.54873920309544,1.0010246,0.9873488451133909,2040.0
51,6.9,17.295867705345152,32.27710449492931,1.0080300000000002,0.987102389811045,2080.0
52,7.0,27.056837177276602,31.880617348551745,1.0065851000000001,0.9868559960271952,2120.0
53,7.1,8.11212268471718,31.510448646545402,1.0077486,0.9866096637464856,2160.0
54,7.3,38.70273952484129,31.590952790200703,1.0164253,0.9863633929535643,2200.0
55,7.4,31.29131678938865,31.590260498702524,1.0158085,0.9861171836330831,2240.0
56,7.5,47.819628047943105,31.766804158151146,1.0208525,0.9858710357696976,2280.0
57,7.6,28.097003895044324,31.396400073826307,1.0250099000000001,0.9856249493480673,2320.0
58,7.8,49.89377164244651,31.795604797661298,1.0299355000000003,0.9853789243528557,2360.0
59,7.9,27.606326889991756,31.696980425894257,1.0282166,0.9851329607687298,2400.0
60,8.0,22.813394236564633,31.926846039950842,1.0312854000000002,0.9848870585803606,2440.0
61,8.2,20.6997764647007,31.46441324156522,1.0312209,0.984641217772423,2480.0
62,8.3,27.335215872526167,31.220271935045712,1.0347987000000003,0.9843954383295954,2520.0
63,8.4,38.508859443664534,31.223293832600106,1.0370830999999998,0.9841497202365606,2560.0
64,8.6,27.8684464931488,31.077025754392142,1.0375480000000001,0.9839040634780046,2600.0
65,8.7,40.23997138142585,31.20706834286451,1.0389703000000001,0.9836584680386177,2640.0
66,8.8,44.96571439504621,31.522744937956325,1.0380655,0.9834129339030936,2680.0
67,9.0,42.75292850136756,31.606363485038273,1.0405015000000002,0.9831674610561303,2720.0
68,9.1,22.850448954105374,31.3391855174899,1.0449643000000002,0.9829220494824292,2760.0
69,9.2,36.03032023310661,31.81563024550676,1.0536552,0.9826766991666958,2800.0
70,9.4,26.96064555048942,31.84516621631383,1.0558456,0.9824314100936391,2840.0
71,9.5,35.32574143409728,31.912807774841784,1.0574235,0.9821861822479723,2880.0
72,9.6,23.540071135759344,32.07210357886552,1.0623072,0.9819410156144122,2920.0
73,9.8,19.803044664859765,32.02241695219278,1.0650179000000002,0.9816959101776794,2960.0
74,9.9,30.571487665176388,32.18537889492511,1.0649711000000002,0.9814508659224985,3000.0
75,10.0,21.922059392929075,31.96770470881462,1.0702875,0.9812058828335977,3040.0
76,10.2,32.00975840687751,31.754010258913034,1.0732666,0.9809609608957089,3080.0
77,10.3,46.01087116599081,31.80552814781666,1.0689464999999998,0.9807161000935684,3120.0
78,10.4,37.77501809000969,31.831104180097572,1.0705107,0.9804713004119155,3160.0
79,10.6,45.33445232510565,32.165632359743114,1.0679012,0.9802265618354941,3200.0
80,10.7,42.79627113938331,32.67319944107532,1.0703912000000002,0.9799818843490512,3240.0
81,10.8,46.87737836837767,32.846765924096104,1.0735145,0.9797372679373381,3280.0
82,11.0,39.85631756186484,33.065709876775735,1.0754224000000001,0.9794927125851096,3320.0
83,11.1,19.31485953330994,32.99166653311252,1.0760009,0.9792482182771246,3360.0
84,11.2,35.198675262928006,32.93144538378714,1.0780143,0.9790037849981457,3400.0
85,11.3,53.91414888501166,33.15849055600166,1.0798683999999998,0.9787594127329391,3440.0
86,11.5,34.892090690135944,33.36124230039119,1.0859885,0.978515101466275,3480.0
87,11.6,16.519173038005835,32.65392517101765,1.0848835000000001,0.9782708511829273,3520.0
88,11.7,41.856638640165315,32.762509250044815,1.0839865,0.978026661867674,3560.0
89,11.8,34.797732716798784,32.765169361114495,1.0841922000000002,0.9777825335052963,3600.0
90,12.0,39.11810315847396,33.016462175846094,1.0863489,0.9775384660805798,3640.0
91,12.1,49.15000300407407,33.295995185732835,1.0849995999999997,0.9772944595783136,3680.0
92,12.2,34.59172448515891,33.41784532356262,1.0819613,0.9770505139832907,3720.0
93,12.4,34.42845869660376,33.538268830299366,1.0838980999999999,0.9768066292803078,3760.0
94,12.5,27.433002173900608,33.30011892688273,1.0901276999999998,0.9765628054541655,3800.0
95,12.7,21.18955870270729,33.386260769248004,1.0912996,0.976319042489668,3840.0
96,12.8,14.641982030868531,32.99208405637741,1.0893574999999998,0.9760753403716236,3880.0
97,12.9,13.141657942533497,32.62269354045391,1.0945101999999998,0.9758316990848441,3920.0
98,13.0,17.220806682109835,32.21542214596271,1.0983449,0.9755881186141453,3960.0
99,13.2,30.70615199208259,32.14515485286713,1.1017894,0.9753445989443467,4000.0
100,13.3,45.5510936498642,32.2477933703661,1.1019362,0.9751011400602714,4040.0
101,13.4,33.545690262317656,32.572789821505545,1.1030699,0.9748577419467467,4080.0
102,13.5,29.131083846092213,32.614274754881855,1.110577,0.9746144045886034,4120.0
103,13.7,31.47999402880668,33.081632181763645,1.1167476,0.9743711279706762,4160.0
104,13.8,39.86808456182478,33.104939082503314,1.1170925,0.9741279120778034,4200.0
105,13.9,29.882168930768966,33.076756125330924,1.1163641999999998,0.9738847568948273,4240.0
106,14.0,51.114719241857514,33.14265794920921,1.1154159000000001,0.973641662406594,4280.0
107,14.1,41.80990036725997,33.416915878653526,1.1209651,0.9733986285979532,4320.0
108,14.3,23.53257748484611,32.889691995501515,1.1267819000000001,0.9731556554537585,4360.0
109,14.4,37.06270352005958,33.07881952810287,1.1266853000000001,0.9729127429588672,4400.0
110,14.5,40.630416703224164,33.435159977436065,1.1285180000000001,0.9726698910981405,4440.0
111,14.6,38.3634822666645,33.78843409347534,1.1327917,0.9724270998564434,4480.0
112,14.8,42.46942442059515,34.091118264436716,1.1282032999999998,0.9721843692186444,4520.0
113,14.9,35.05497375130653,34.02204055058955,1.1232069,0.971941699169616,4560.0
114,15.0,31.628701871633517,34.097245658159245,1.1219791000000001,0.9716990896942346,4600.0
115,15.1,37.59521457552909,34.04435052204131,1.1263267000000001,0.9714565407773801,4640.0
116,15.3,16.1060081422329,33.46715639698505,1.1262257999999998,0.9712140524039362,4680.0
117,15.4,38.247796529531485,33.37705375754833,1.1250064,0.9709716245587906,4720.0
118,15.5,20.114223390817642,33.32232924628257,1.1211408,0.9707292572268347,4760.0
119,15.6,39.57404519915579,33.39320374560356,1.1258379,0.9704869503929634,4800.0
120,15.8,23.31028519272805,33.32019653844833,1.1255521,0.9702447040420757,4840.0
121,15.9,39.62671319246291,33.40621597361564,1.1244283,0.9700025181590743,4880.0
122,16.0,49.80040393471716,33.93142262959479,1.1274931000000001,0.9697603927288656,4920.0
123,16.1,28.308100175857547,34.10152373981476,1.1298896999999999,0.9695183277363597,4960.0
124,16.3,42.60462569594383,34.34218650043011,1.1334813,0.9692763231664706,5000.0
125,16.4,38.931809216737726,34.682381496906274,1.133346,0.969034379004116,5040.0
126,16.5,34.309116291999814,34.72836865460872,1.1375887000000002,0.9687924952342175,5080.0
127,16.7,38.12661644816398,34.570683560252185,1.1389873,0.9685506718417002,5120.0
128,16.8,30.647521954774856,34.42813363754748,1.1406144999999999,0.9683089088114931,5160.0
129,16.9,34.94695215821267,34.220383634209625,1.1357558,0.968067206128529,5200.0
130,17.0,19.367250579595563,33.75180322301387,1.1385807,0.9678255637777445,5240.0
131,17.1,42.14738307595251,33.65720331716537,1.1423209,0.9675839817440799,5280.0
132,17.3,40.32861047983169,33.666649175524704,1.1427470000000002,0.9673424600124791,5320.0
133,17.4,15.139601647853851,33.583144017815584,1.1471042999999999,0.9671009985678901,5360.0
134,17.5,29.032544153928754,33.4598213956356,1.1449564,0.9668595973952644,5400.0
135,17.6,45.655932110548,33.29465706014633,1.1459576,0.9666182564795572,5440.0
136,17.8,32.28071608543395,33.24242956805229,1.1448517,0.9663769758057277,5480.0
137,17.9,30.273261326551435,33.5175113338232,1.1492583000000003,0.9661357553587386,5520.0
138,18.0,46.375019234418865,33.60787894570827,1.1535924,0.9658945951235567,5560.0
139,18.1,29.862714511156074,33.509178581595414,1.1537750000000002,0.9656534950851522,5600.0
140,18.3,34.94370203614234,33.425690559148784,1.1501053,0.9654124552284993,5640.0
141,18.4,39.00957638025282,33.22288202667236,1.1523016000000004,0.9651714755385756,5680.0
142,18.5,42.486684405803665,33.38078122508526,1.1526152,0.964930556000363,5720.0
143,18.7,39.549265468120566,33.48319736051559,1.1469719999999999,0.9646896965988467,5760.0
144,18.8,28.225928026437757,33.49905587756633,1.1492502,0.9644488973190157,5800.0
145,18.9,42.394053101539605,33.92314576554298,1.1503938,0.9642081581458629,5840.0
146,19.0,43.87693129181861,34.50784475076198,1.1525307,0.963967479064385,5880.0
147,19.1,36.74972618222236,34.98000611555576,1.1424189,0.9637268600595821,5920.0
148,19.3,36.19382796287535,35.35946654117107,1.1388582,0.9634863011164584,5960.0
149,19.4,28.764968174695962,35.320642864823334,1.1452633,0.9632458022200218,6000.0
150,19.5,26.942098790407172,34.94846296763419,1.1516190000000002,0.9630053633552836,6040.0
151,19.7,51.834336292743664,35.31423588824271,1.1431445,0.9627649845072593,6080.0
152,19.8,22.729079800844193,35.186195807337754,1.1457551,0.962524665660968,6120.0
153,19.9,39.96035329699516,35.35580299270153,1.1488445,0.9622844068014322,6160.0
154,20.0,34.69685922265052,35.252378485918044,1.147089,0.9620442079136787,6200.0
155,20.1,47.951175540685654,35.61375861811638,1.1456834999999999,0.9618040689827376,6240.0
156,20.3,38.57807105779647,35.36302565443515,1.1505526000000001,0.9615639899936429,6280.0
157,20.4,24.634519147872922,35.01951803004741,1.1551337999999998,0.9613239709314323,6320.0
158,20.5,24.913984227180475,35.047146164894095,1.1590721,0.9610840117811473,6360.0
159,20.7,23.59392487406731,34.77777059197425,1.1559574999999997,0.9608441125278331,6400.0
160,20.8,40.03597182631491,34.76588169443607,1.1541962,0.9606042731565386,6440.0
161,20.9,38.97261472344398,34.77806434357166,1.1652784999999999,0.9603644936523165,6480.0
162,21.0,20.85211693644524,34.345718193888665,1.1643976999999999,0.9601247740002231,6520.0
163,21.2,35.690764254331576,34.35843400394916,1.1710023,0.9598851141853186,6560.0
164,21.3,36.99580841064453,34.46577613472938,1.173798,0.9596455141926669,6600.0
165,21.4,23.75715948939324,34.18901503300666,1.1731714,0.9594059740073354,6640.0
166,21.5,39.49776015877723,34.65685007333755,1.1695845999999999,0.9591664936143955,6680.0
167,21.7,42.750632590055446,34.746906794548025,1.1672381999999997,0.9589270729989223,6720.0
168,21.9,36.069800817966446,35.06601834309101,1.1624707,0.9586877121459945,6760.0
169,22.0,34.549831777811036,34.96553407466411,1.1605908000000003,0.9584484110406946,6800.0
170,22.1,46.60464392900465,35.43142124938964,1.1581373,0.9582091696681087,6840.0
171,22.3,25.531470906734462,35.14951640367507,1.1510329,0.9579699880133268,6880.0
172,22.4,45.798792117834076,35.06948416733742,1.1485024,0.9577308660614425,6920.0
173,22.5,29.712016969919198,35.097562503218654,1.1462997,0.9574918037975534,6960.0
174,22.6,50.53539310693739,35.256177851438515,1.1493919999999997,0.9572528012067603,7000.0
175,22.8,36.241066056489935,35.20236298823356,1.1511223999999998,0.9570138582741681,7040.0
176,22.9,38.664333057403546,35.289467323541636,1.1491315,0.9567749749848854,7080.0
177,23.0,45.55913627147672,35.43811772000789,1.1547570999999999,0.9565361513240244,7120.0
178,23.1,44.16950773596762,35.70855743563175,1.1521365,0.956297387276701,7160.0
179,23.3,38.869831323623636,35.78701501893997,1.149061,0.956058682828035,7200.0
180,23.4,39.68918230533599,36.193453653454775,1.1497754999999998,0.9558200379631496,7240.0
181,23.5,33.74792511761187,36.02546449428796,1.1506371000000002,0.9555814526671721,7280.0
182,23.6,31.59203650951385,35.850733014881605,1.1550075000000002,0.9553429269252331,7320.0
183,23.8,37.88132503032685,36.30556748253107,1.1503188000000002,0.9551044607224674,7360.0
184,23.9,30.990865105390544,36.3447339015603,1.1466366000000001,0.9548660540440129,7400.0
185,24.0,47.589155304431905,36.38339836543798,1.1459548,0.9546277068750119,7440.0
186,24.1,55.545147073268865,36.848686985194675,1.1466521,0.9543894192006098,7480.0
187,24.3,30.73011986613273,36.8578241559863,1.1456306,0.9541511910059561,7520.0
188,24.4,48.22872600555417,36.89489829140901,1.1479012000000002,0.9539130222762038,7560.0
189,24.5,39.548182213306404,37.088607645452015,1.1527444000000002,0.9536749129965096,7600.0
190,24.6,33.659227991104125,37.062918164551256,1.1562039,0.9534368631520341,7640.0
191,24.8,30.613406205177306,36.89499476104974,1.1558796999999998,0.9531988727279416,7680.0
192,24.9,34.82107688784598,36.74168261069059,1.1541804,0.9529609417093997,7720.0
193,25.0,29.349277812242505,36.537682857573024,1.1524354,0.9527230700815802,7760.0
194,25.1,34.56503623723984,36.66446502178906,1.1493255999999998,0.9524852578296583,7800.0
195,25.3,15.635297340154649,36.12928990656137,1.1476267999999998,0.952247504938813,7840.0
196,25.4,3.4680135011672952,35.321111550748334,1.1501408,0.9520098113942271,7880.0
197,25.5,30.361798089742656,35.193352988898745,1.152727,0.9517721771810869,7920.0
198,25.6,43.04655827879905,35.330407595217224,1.1563389999999998,0.9515346022845824,7960.0
199,25.8,32.469023001193996,35.40448869174718,1.1546705,0.9512970866899075,8000.0
200,25.9,15.91529887914658,35.18395269352197,1.1554125,0.9510596303822597,8040.0
201,26.0,31.491313129663467,34.777092230260365,1.1587466,0.9508222333468401,8080.0
202,26.1,38.90631875395774,35.10063700932264,1.1622015,0.9505848955688537,8120.0
203,26.3,35.37189269065856,35.008867797195904,1.1676028999999999,0.9503476170335089,8160.0
204,26.4,22.87762616276741,34.77248313599824,1.1688637,0.950110397726018,8200.0
205,26.5,31.920525091886518,34.45187012702226,1.1721342000000001,0.949873237631597,8240.0
206,26.7,37.28395844697952,34.42598787480592,1.1743424000000002,0.9496361367354655,8280.0
207,26.8,26.905322134494778,34.47140393453836,1.1697218,0.9493990950228469,8320.0
208,26.9,23.725183176994328,34.44762791353463,1.1677525,0.9491621124789681,8360.0
209,27.0,38.98804091811178,34.755510234415524,1.1720045000000001,0.9489251890890598,8400.0
210,27.2,35.24453889131546,34.65968157571554,1.1673048,0.9486883248383564,8440.0
211,27.3,44.84381262660025,34.77710553377866,1.1637758,0.9484515197120961,8480.0
212,27.4,48.5334549129009,35.330732293307776,1.1627412,0.9482147736955205,8520.0
213,27.5,36.011755925416935,35.33715212672948,1.1569748,0.9479780867738752,8560.0
214,27.7,30.582586920261377,35.20888769692181,1.1574191,0.9477414589324091,8600.0
215,27.8,32.29739808440208,35.37969246882199,1.1556948,0.9475048901563753,8640.0
216,27.9,40.727436202764494,35.40428598970174,1.1539914,0.94726838043103,8680.0
217,28.0,22.70473436117172,35.00336802512406,1.1598008,0.9470319297416335,8720.0
218,28.2,33.1157347023487,34.9442867028117,1.1594616,0.9467955380734497,8760.0
219,28.3,38.95252963304519,35.03234065991639,1.1561177,0.9465592054117461,8800.0
220,28.4,38.904357248544684,34.8783349263072,1.1571319,0.9463229317417938,8840.0
221,28.5,50.551392310857764,35.37873335438966,1.1628453,0.9460867170488678,8880.0
222,28.7,31.50910207629203,35.092939553558814,1.1597252,0.9458505613182466,8920.0
223,28.8,46.97981013059614,35.438295416772355,1.1608945,0.9456144645352125,8960.0
224,28.9,46.53801766633987,35.35834790796041,1.1640966,0.9453784266850513,9000.0
225,29.0,41.99803854823111,35.47348735779523,1.1628099,0.9451424477530527,9040.0
226,29.2,34.29988699555396,35.38619843655824,1.1622255000000001,0.9449065277245098,9080.0
227,29.3,42.27341263294219,35.32048396378755,1.1567200000000002,0.9446706665847195,9120.0
228,29.4,46.44440245032309,35.36598185807466,1.1582658,0.9444348643189826,9160.0
229,29.5,38.62526069283485,35.361090445458885,1.1584129999999997,0.9441991209126033,9200.0
230,29.7,40.032087975740424,35.36794855886697,1.155834,0.9439634363508894,9240.0
231,29.8,22.623684084415437,35.14546373820304,1.1510312,0.9437278106191526,9280.0
232,29.9,35.37891439199447,35.22120129585265,1.1544735,0.9434922437027081,9320.0
233,30.0,36.112201541662216,35.185818826079355,1.1515526,0.9432567355868748,9360.0
234,30.2,37.56473333835601,35.31729619073867,1.1454267,0.9430212862569755,9400.0
235,30.3,26.950828844308848,34.90452966153621,1.1487868,0.9427858956983362,9440.0
236,30.4,48.24920763373373,34.75861087274551,1.1455229000000002,0.9425505638962869,9480.0
237,30.5,42.26816944479942,34.98937186431884,1.1467453,0.9423152908361613,9520.0
238,30.7,28.621248465776432,34.59722231352329,1.1449684,0.9420800765032965,9560.0
239,30.8,46.16681469678876,34.72959496319294,1.1446038,0.9418449208830334,9600.0
240,30.9,16.34729325175286,34.38335626840591,1.1461689000000002,0.9416098239607166,9640.0
241,31.1,35.017176067829126,34.47143166565894,1.1474362,0.9413747857216943,9680.0
242,31.2,27.951550811529152,34.334041144132605,1.1459073000000002,0.9411398061513184,9720.0
243,31.3,23.48979232311249,34.216851434350005,1.148606,0.9409048852349445,9760.0
244,31.4,28.97854830622673,34.10512167572974,1.1550946999999998,0.9406700229579317,9800.0
245,31.6,37.001337152719486,34.53244247198104,1.1514564,0.9404352193056428,9840.0
246,31.7,31.016349452733984,35.08340919101237,1.1496468,0.9402004742634443,9880.0
247,31.8,42.363686633110035,35.323446961879725,1.1520476000000002,0.9399657878167065,9920.0
248,31.9,32.50665090084076,35.11264881432056,1.1535127,0.939731159950803,9960.0
249,32.1,36.519214561581606,35.1936526455283,1.1525098999999999,0.9394965906511115,10000.0
250,32.2,31.06371765732765,35.49662102109193,1.1527856,0.9392620799030128,10040.0
251,32.3,34.6506699681282,35.55980815786123,1.1543899,0.9390276276918919,10080.0
252,32.4,34.68488923907279,35.47537956756352,1.1559133,0.938793234003137,10120.0
253,32.6,33.02897574305534,35.42852122861146,1.1576252,0.9385588988221403,10160.0
254,32.7,34.715547639131536,35.66527965813874,1.1590067,0.9383246221342973,10200.0
255,32.8,30.26984677910805,35.632266091883174,1.1611907,0.9380904039250076,10240.0
256,32.9,42.297333419322946,35.732533591330046,1.1665801999999998,0.9378562441796741,10280.0
257,33.1,35.065809345245356,35.895743335545056,1.165035,0.9376221428837033,10320.0
258,33.2,43.84129066467285,36.29806548529862,1.1676716,0.9373881000225055,10360.0
259,33.3,38.62969635128975,36.29089859396218,1.1685888,0.9371541155814948,10400.0
260,33.4,36.75908067226409,36.32118942958116,1.1685778999999998,0.9369201895460885,10440.0
261,33.6,34.88411526679992,36.12199548238515,1.1680844000000001,0.9366863219017079,10480.0
262,33.7,35.570101141929605,35.86272840696572,1.1652295999999998,0.9364525126337778,10520.0
263,33.8,43.1776177585125,36.00604564362764,1.1675163,0.9362187617277268,10560.0
264,33.9,32.21297269463538,36.038653359115116,1.167129,0.9359850691689868,10600.0
265,34.1,38.797745603322966,36.16866030949353,1.1637915,0.9357514349429937,10640.0
266,34.2,45.13740277290344,36.25685964089631,1.1592748,0.9355178590351868,10680.0
267,34.3,22.04981282353402,36.24376121014356,1.1603968,0.9352843414310091,10720.0
268,34.4,34.90224875807762,36.279491491258135,1.1589224999999999,0.9350508821159073,10760.0
269,34.6,26.482489746809,36.03009069353341,1.1616871,0.9348174810753316,10800.0
270,34.7,27.569383746385572,35.80339122349023,1.1617731999999998,0.934584138294736,10840.0
271,34.8,28.848016834259038,35.369323713958245,1.1629146,0.9343508537595779,10880.0
272,35.0,38.31734322905539,35.50548853701353,1.1614012,0.9341176274553187,10920.0
273,35.1,31.456495010852812,35.19502223461866,1.1633448999999998,0.9338844593674229,10960.0
274,35.2,33.742962354421614,34.93912112838029,1.1600093000000002,0.9336513494813592,11000.0
275,35.3,42.5690374612808,34.95054110664128,1.1635356,0.9334182977825995,11040.0
276,35.5,46.579629963636386,35.19613596600293,1.1653305000000003,0.9331853042566196,11080.0
277,35.6,38.21328613758087,35.114933436095704,1.1655273000000002,0.9329523688888987,11120.0
278,35.7,24.81021055579186,34.68224959820508,1.1630504,0.9327194916649197,11160.0
279,35.8,34.972959846258156,34.60920358127355,1.1627174,0.9324866725701693,11200.0
280,36.0,51.372888386249514,34.83601958948373,1.1636710000000001,0.9322539115901375,11240.0
281,36.1,27.667057377099987,34.93688705533742,1.1664366000000002,0.9320212087103182,11280.0
282,36.2,34.33544172644615,34.91601760202646,1.1712373999999999,0.9317885639162089,11320.0
283,36.4,39.3688170850277,34.98114991289376,1.1720804,0.9315559771933105,11360.0
284,36.5,35.06799418330191,34.93121512979268,1.1741698,0.9313234485271278,11400.0
285,36.6,41.753900963068,35.22727657216786,1.1772972000000002,0.9310909779031689,11440.0
286,36.7,36.58574788570403,34.994007377207275,1.1768658,0.9308585653069458,11480.0
287,36.9,22.1790548980236,34.59222508627175,1.1790607999999998,0.930626210723974,11520.0
288,37.0,19.512008422613146,34.41004028540849,1.1812137,0.9303939141397727,11560.0
289,37.1,27.74825303554535,34.04166905218362,1.1812928999999999,0.9301616755398645,11600.0
290,37.2,17.104322016239166,34.05680962747334,1.1835669999999998,0.9299294949097758,11640.0
291,37.4,35.01389483213425,34.05674400275945,1.1793178,0.9296973722350367,11680.0
292,37.5,30.93170112371445,34.11634700900315,1.1781797000000003,0.9294653075011806,11720.0
293,37.6,25.340393257141102,34.153359027683734,1.174135,0.9292333006937448,11760.0
294,37.7,34.534121441841116,34.264470490396015,1.1721959,0.9290013517982699,11800.0
295,37.9,33.257112991809834,34.18958600717782,1.1684454999999998,0.9287694608003007,11840.0
296,38.0,38.09523138403892,34.33116364580392,1.1712448,0.9285376276853848,11880.0
297,38.1,36.05142359137534,34.204918384969226,1.1699206,0.9283058524390742,11920.0
298,38.3,33.75057648420332,34.22979689663648,1.17377,0.9280741350469238,11960.0
299,38.4,39.8206618785858,34.29582584297656,1.1731129999999999,0.9278424754944926,12000.0
300,38.5,25.944492751359938,34.19344134485721,1.1716253,0.9276108737673431,12040.0
301,38.6,43.95466361045835,34.37952121770381,1.1759576999999999,0.9273793298510412,12080.0
302,38.8,31.23708484768867,34.310565129876125,1.1751098,0.9271478437311567,12120.0
303,38.9,40.936321043968185,34.46871203589439,1.1829149,0.9269164153932627,12160.0
304,39.0,31.29180855154991,34.40023725414276,1.1845518999999998,0.9266850448229362,12200.0
305,39.1,30.62412763834,34.407322871327395,1.1858188,0.9264537320057575,12240.0
306,39.3,41.62633059620856,34.39390281486511,1.1865682,0.9262224769273109,12280.0
307,39.4,31.773481529951095,34.32805625855922,1.1858410000000001,0.9259912795731837,12320.0
308,39.5,26.606831580400467,33.983367076873776,1.1823842,0.9257601399289674,12360.0
309,39.6,34.682662981748585,33.904426409482944,1.1836784,0.9255290579802569,12400.0
310,39.8,30.175967299938197,33.772764142036436,1.1866118,0.9252980337126504,12440.0
311,39.9,28.738194477558135,33.6498457262516,1.1832807,0.92506706711175,12480.0
312,40.0,30.265996104478837,33.543763625502585,1.1823900999999999,0.9248361581631614,12520.0
313,40.2,42.16795957684515,33.523570461869234,1.1771868999999997,0.9246053068524939,12560.0
314,40.3,37.95668526291847,33.6384447132349,1.1774742,0.9243745131653601,12600.0
315,40.4,31.100441598892214,33.48449863314628,1.1806838,0.9241437770873766,12640.0
316,40.5,34.981153726577745,33.28137365221977,1.1837637,0.9239130986041633,12680.0
317,40.7,44.68527409434317,33.73408287763595,1.1865430000000001,0.9236824777013438,12720.0
318,40.8,56.046868658065776,34.156975275635716,1.1873478999999998,0.9234519143645453,12760.0
319,40.9,28.24423454403877,34.19221017158031,1.1902538999999999,0.9232214085793986,12800.0
320,41.0,31.2302654325962,34.26542780530452,1.1886591000000002,0.9229909603315379,12840.0
321,41.2,32.78120372295379,34.34409154307841,1.19324,0.9227605696066012,12880.0
322,41.3,41.73995369076727,34.41254375231265,1.2014435,0.9225302363902301,12920.0
323,41.4,22.34751256108284,34.23036410331726,1.2010140999999999,0.9222999606680696,12960.0
